第一杯,,,,,,,,,第二杯,,,,,,,,,,第三杯,,,,,,,,,第四杯,,,,,,,,,第五杯,,,,,,
3.16,4.02,2.4,2.03,0.37,2.48,4.96,4.82,,2.09,4.61,2.6,2.11,0.45,2.81,4.96,4.57,,2.23,4.08,2.56,1.89,0.41,2.52,4.98,4.51,,2.27,3.71,2.5,1.84,0.39,2.44,4.98,4.51,,2.5,3.85,2.64,1.89,0.41,2.58,4.98,4.98
3.16,4,2.42,2.03,0.37,2.46,4.96,4.8,,2.11,4.61,2.6,2.13,0.45,2.79,4.98,4.57,,2.21,4.14,2.54,1.89,0.41,2.54,4.98,4.53,,2.27,3.69,2.52,1.84,0.39,2.44,4.98,4.53,,2.48,3.85,2.66,1.91,0.43,2.58,4.98,4.98
3.14,4.04,2.42,2.05,0.37,2.5,4.98,4.82,,2.13,4.69,2.62,2.13,0.47,2.81,4.98,4.57,,2.21,4.12,2.56,1.89,0.41,2.54,4.98,4.55,,2.29,3.75,2.48,1.86,0.39,2.48,4.98,4.69,,2.5,3.85,2.66,1.91,0.43,2.62,4.98,4.98
3.22,4.02,2.42,2.05,0.37,2.48,4.98,4.84,,2.13,4.69,2.62,2.13,0.45,2.81,4.96,4.53,,2.21,4.16,2.58,1.89,0.41,2.56,4.96,4.53,,2.34,3.85,2.52,1.86,0.39,2.5,4.98,4.65,,2.5,3.89,2.66,1.93,0.45,2.6,4.98,4.98
3.24,4.06,2.42,2.05,0.37,2.52,4.98,4.82,,2.15,4.67,2.62,2.13,0.49,2.79,4.98,4.53,,2.21,4.14,2.58,1.91,0.41,2.54,4.98,4.55,,2.34,3.89,2.5,1.88,0.39,2.5,4.98,4.69,,2.5,3.91,2.66,1.93,0.47,2.64,4.98,4.98
3.2,4.04,2.42,2.05,0.37,2.5,4.98,4.82,,2.15,4.69,2.62,2.13,0.47,2.83,4.98,4.57,,2.23,4.16,2.58,1.91,0.41,2.54,4.96,4.57,,2.34,3.91,2.52,1.88,0.39,2.52,4.98,4.67,,2.48,3.93,2.64,1.91,0.45,2.64,4.98,4.98
3.22,4.06,2.42,2.05,0.37,2.5,4.98,4.84,,2.17,4.71,2.62,2.13,0.47,2.83,4.96,4.57,,2.23,4.18,2.56,1.91,0.41,2.54,4.98,4.59,,2.36,3.95,2.5,1.88,0.41,2.52,4.98,4.65,,2.48,3.96,2.68,1.93,0.47,2.64,4.98,4.98
3.26,4.06,2.42,2.07,0.37,2.5,4.98,4.84,,2.23,4.77,2.62,2.15,0.47,2.81,4.98,4.57,,2.21,4.22,2.58,1.93,0.41,2.56,4.98,4.53,,2.34,3.96,2.52,1.88,0.41,2.54,4.98,4.65,,2.5,3.98,2.68,1.95,0.49,2.66,4.98,4.98
3.2,4.06,2.42,2.05,0.37,2.5,4.96,4.86,,2.27,4.77,2.64,2.15,0.49,2.83,4.98,4.55,,2.25,4.22,2.58,1.91,0.43,2.58,4.98,4.55,,2.34,3.98,2.54,1.88,0.41,2.52,4.96,4.69,,2.5,3.96,2.68,1.91,0.49,2.66,4.98,4.98
3.22,4.06,2.42,2.07,0.37,2.52,4.96,4.84,,2.15,4.77,2.62,2.15,0.49,2.85,4.98,4.55,,2.23,4.2,2.56,1.93,0.43,2.56,4.96,4.59,,2.36,3.98,2.52,1.89,0.41,2.56,4.96,4.67,,2.5,3.98,2.68,1.93,0.49,2.64,4.98,4.98
3.2,4.12,2.44,2.07,0.39,2.52,4.98,4.8,,2.13,4.75,2.62,2.15,0.49,2.83,4.98,4.55,,2.23,4.24,2.58,1.93,0.43,2.58,4.96,4.55,,2.34,4.04,2.52,1.89,0.41,2.56,4.98,4.67,,2.48,4,2.7,1.95,0.49,2.68,4.98,4.98
3.32,4.04,2.44,2.07,0.37,2.52,4.98,4.84,,2.13,4.77,2.62,2.17,0.49,2.85,4.96,4.59,,2.25,4.22,2.58,1.95,0.43,2.58,4.96,4.59,,2.36,4.06,2.54,1.89,0.41,2.56,4.98,4.71,,2.48,4.04,2.66,1.93,0.51,2.68,4.98,4.98
3.34,4.02,2.42,2.07,0.37,2.54,4.98,4.8,,2.15,4.75,2.64,2.15,0.49,2.83,4.98,4.59,,2.25,4.28,2.56,1.93,0.43,2.58,4.98,4.59,,2.34,4.06,2.54,1.91,0.41,2.58,4.98,4.71,,2.52,4.04,2.7,1.95,0.51,2.68,4.98,4.98
3.38,4,2.42,2.07,0.37,2.52,4.98,4.84,,2.13,4.77,2.62,2.17,0.49,2.83,4.98,4.59,,2.19,4.26,2.6,1.95,0.41,2.6,4.96,4.53,,2.36,4.1,2.52,1.91,0.41,2.58,4.98,4.69,,2.5,4.06,2.68,1.95,0.51,2.68,4.98,4.98
3.34,4.04,2.42,2.07,0.39,2.54,4.98,4.79,,2.13,4.77,2.64,2.19,0.49,2.83,4.98,4.57,,2.19,4.3,2.6,1.95,0.43,2.6,4.98,4.57,,2.36,4.08,2.54,1.91,0.43,2.56,4.98,4.67,,2.52,4.06,2.68,1.95,0.51,2.68,4.98,4.98
3.32,4.04,2.44,2.09,0.37,2.54,4.98,4.84,,2.15,4.79,2.62,2.15,0.49,2.87,4.98,4.59,,2.19,4.3,2.58,1.97,0.43,2.6,4.96,4.59,,2.34,4.12,2.54,1.91,0.41,2.6,4.98,4.69,,2.52,4.06,2.68,1.97,0.51,2.71,4.98,4.98
3.4,4.02,2.44,2.07,0.37,2.56,4.98,4.8,,2.13,4.8,2.62,2.17,0.49,2.85,4.96,4.59,,2.17,4.32,2.58,1.97,0.43,2.62,4.98,4.57,,2.36,4.1,2.54,1.91,0.41,2.56,4.96,4.69,,2.52,4.06,2.68,1.95,0.51,2.71,4.98,4.98
3.34,4,2.44,2.09,0.39,2.54,4.96,4.84,,2.15,4.86,2.62,2.17,0.51,2.87,4.94,4.59,,2.19,4.28,2.58,1.97,0.43,2.62,4.98,4.61,,2.36,4.14,2.54,1.91,0.41,2.6,4.98,4.69,,2.52,4.1,2.7,1.97,0.51,2.71,4.98,4.98
3.32,4.08,2.44,2.09,0.41,2.54,4.98,4.82,,2.15,4.86,2.62,2.17,0.51,2.85,4.98,4.57,,2.17,4.3,2.6,1.95,0.45,2.62,4.98,4.61,,2.38,4.1,2.54,1.91,0.43,2.58,4.96,4.65,,2.52,4.08,2.68,1.97,0.51,2.71,4.98,4.98
3.3,4.04,2.48,2.11,0.41,2.56,4.98,4.86,,2.15,4.8,2.66,2.19,0.51,2.85,4.96,4.55,,2.17,4.32,2.6,1.97,0.43,2.62,4.98,4.59,,2.36,4.16,2.56,1.91,0.43,2.6,4.98,4.67,,2.5,4.08,2.66,1.97,0.53,2.73,4.98,4.98
3.34,4.08,2.44,2.11,0.43,2.54,4.98,4.82,,2.15,4.84,2.64,2.17,0.51,2.87,4.98,4.59,,2.19,4.34,2.6,1.97,0.43,2.64,4.98,4.59,,2.34,4.16,2.54,1.91,0.41,2.58,4.98,4.69,,2.5,4.14,2.68,1.97,0.51,2.73,4.98,4.98
3.4,4,2.44,2.11,0.41,2.56,4.98,4.8,,2.17,4.86,2.66,2.19,0.51,2.85,4.96,4.61,,2.19,4.36,2.6,1.97,0.45,2.62,4.98,4.61,,2.34,4.14,2.54,1.93,0.43,2.58,4.98,4.67,,2.5,4.14,2.7,1.97,0.51,2.7,4.98,4.98
3.4,4.04,2.46,2.11,0.41,2.56,4.98,4.86,,2.17,4.88,2.66,2.19,0.49,2.89,4.96,4.61,,2.21,4.32,2.6,1.97,0.45,2.66,4.98,4.55,,2.34,4.18,2.56,1.93,0.43,2.58,4.98,4.67,,2.5,4.16,2.68,1.99,0.51,2.75,4.98,4.98
3.34,4.06,2.46,2.11,0.43,2.56,4.98,4.82,,2.15,4.82,2.64,2.19,0.51,2.89,4.98,4.61,,2.19,4.34,2.6,1.97,0.45,2.66,4.98,4.61,,2.36,4.2,2.56,1.93,0.43,2.6,4.98,4.69,,2.52,4.16,2.68,1.99,0.51,2.71,4.98,4.98
3.38,4.04,2.46,2.11,0.45,2.56,4.98,4.86,,2.17,4.86,2.66,2.19,0.51,2.87,4.96,4.63,,2.19,4.38,2.62,1.99,0.45,2.66,4.98,4.61,,2.36,4.22,2.56,1.93,0.43,2.6,4.98,4.67,,2.52,4.14,2.7,2.01,0.51,2.71,4.98,4.98
3.38,4.08,2.46,2.11,0.45,2.58,4.98,4.86,,2.15,4.9,2.64,2.21,0.51,2.89,4.96,4.61,,2.19,4.38,2.6,1.99,0.45,2.66,4.98,4.59,,2.34,4.16,2.54,1.93,0.43,2.6,4.98,4.67,,2.5,4.16,2.66,1.99,0.51,2.73,4.98,4.98
3.36,4.1,2.44,2.11,0.45,2.54,4.98,4.84,,2.17,4.88,2.66,2.19,0.51,2.89,4.98,4.61,,2.21,4.38,2.6,1.99,0.45,2.66,4.98,4.57,,2.34,4.18,2.56,1.93,0.43,2.6,4.96,4.71,,2.5,4.18,2.68,1.99,0.51,2.73,4.98,4.98
3.36,4.12,2.46,2.11,0.47,2.58,4.98,4.86,,2.17,4.86,2.66,2.23,0.51,2.89,4.98,4.59,,2.21,4.36,2.6,1.99,0.45,2.68,4.98,4.63,,2.34,4.24,2.56,1.93,0.43,2.62,4.98,4.73,,2.52,4.16,2.7,1.99,0.51,2.73,4.98,4.98
3.34,4.08,2.46,2.11,0.45,2.58,4.98,4.88,,2.17,4.88,2.64,2.21,0.51,2.85,4.96,4.61,,2.19,4.38,2.62,1.99,0.45,2.64,4.96,4.57,,2.38,4.2,2.56,1.91,0.43,2.6,4.98,4.71,,2.5,4.2,2.68,1.97,0.51,2.75,4.98,4.98
3.36,4.06,2.48,2.13,0.47,2.58,4.96,4.86,,2.17,4.86,2.66,2.21,0.51,2.87,4.98,4.59,,2.19,4.36,2.6,1.99,0.45,2.64,4.98,4.63,,2.38,4.28,2.58,1.95,0.45,2.64,4.98,4.71,,2.52,4.2,2.68,2.01,0.51,2.75,4.98,4.98
3.34,4.1,2.48,2.11,0.47,2.58,4.96,4.84,,2.17,4.9,2.66,2.21,0.51,2.91,4.96,4.61,,2.19,4.38,2.64,1.99,0.45,2.68,4.98,4.59,,2.38,4.24,2.56,1.95,0.45,2.64,4.98,4.69,,2.5,4.2,2.68,2.01,0.53,2.77,4.98,4.98
3.32,4.06,2.48,2.13,0.47,2.6,4.98,4.8,,2.17,4.9,2.64,2.21,0.53,2.89,4.96,4.61,,2.19,4.39,2.62,1.99,0.45,2.68,4.96,4.61,,2.38,4.22,2.56,1.93,0.43,2.64,4.98,4.69,,2.5,4.18,2.7,1.99,0.53,2.75,4.98,4.98
3.34,4.14,2.46,2.13,0.47,2.6,4.96,4.84,,2.19,4.9,2.66,2.21,0.51,2.87,4.98,4.59,,2.19,4.38,2.64,2.01,0.47,2.68,4.96,4.61,,2.38,4.24,2.56,1.93,0.43,2.64,4.98,4.69,,2.52,4.2,2.68,2.01,0.51,2.75,4.98,4.98
3.32,4.08,2.48,2.13,0.49,2.6,4.98,4.84,,2.17,4.88,2.66,2.23,0.53,2.91,4.98,4.63,,2.17,4.41,2.62,2.01,0.47,2.68,4.98,4.63,,2.38,4.28,2.56,1.97,0.43,2.66,4.98,4.71,,2.54,4.18,2.68,2.01,0.53,2.75,4.98,4.98
3.36,4.1,2.46,2.13,0.47,2.58,4.98,4.86,,2.17,4.86,2.66,2.23,0.51,2.87,4.96,4.59,,2.17,4.41,2.62,2.01,0.45,2.66,4.98,4.63,,2.36,4.26,2.56,1.93,0.43,2.64,4.98,4.71,,2.5,4.2,2.7,2.01,0.51,2.79,4.98,4.98
3.34,4.1,2.48,2.13,0.49,2.58,4.98,4.88,,2.17,4.88,2.66,2.23,0.53,2.91,4.98,4.61,,2.21,4.43,2.62,2.03,0.45,2.68,4.98,4.71,,2.38,4.26,2.58,1.93,0.45,2.64,4.98,4.69,,2.52,4.22,2.7,2.01,0.51,2.79,4.98,4.98
3.3,4.14,2.48,2.13,0.49,2.58,4.98,4.82,,2.19,4.92,2.68,2.21,0.53,2.91,4.98,4.59,,2.21,4.45,2.62,2.01,0.45,2.68,4.96,4.71,,2.38,4.26,2.56,1.95,0.45,2.66,4.98,4.69,,2.48,4.2,2.7,2.03,0.53,2.79,4.98,4.98
3.24,4.14,2.48,2.13,0.49,2.6,4.98,4.86,,2.19,4.92,2.66,2.23,0.53,2.91,4.98,4.59,,2.19,4.43,2.64,2.03,0.47,2.68,4.96,4.77,,2.36,4.28,2.58,1.95,0.45,2.64,4.98,4.75,,2.48,4.24,2.68,1.99,0.51,2.77,4.98,4.98
3.36,4.1,2.48,2.13,0.49,2.6,4.98,4.88,,2.21,4.92,2.64,2.23,0.53,2.91,4.98,4.61,,2.21,4.45,2.64,2.01,0.45,2.7,4.98,4.8,,2.38,4.26,2.56,1.95,0.45,2.66,4.98,4.71,,2.52,4.22,2.71,2.01,0.51,2.77,4.98,4.98
3.34,4.12,2.46,2.13,0.51,2.58,4.98,4.84,,2.19,4.94,2.68,2.23,0.53,2.89,4.98,4.61,,2.19,4.47,2.62,2.03,0.47,2.7,4.98,4.82,,2.38,4.32,2.56,1.95,0.45,2.66,4.98,4.71,,2.5,4.24,2.68,2.01,0.53,2.81,4.98,4.98
3.34,4.14,2.48,2.13,0.49,2.58,4.98,4.82,,2.21,4.92,2.68,2.23,0.53,2.91,4.98,4.57,,2.21,4.45,2.62,2.01,0.47,2.68,4.98,4.84,,2.4,4.28,2.56,1.95,0.45,2.66,4.98,4.71,,2.52,4.2,2.7,2.01,0.51,2.79,4.98,4.98
